UID          PID    PPID  C STIME TTY          TIME CMD
esteban   106448   51527 37 Nov16 ?        06:07:55 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=302 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=21051071935 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   106468   51527  0 Nov16 ?        00:00:03 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=304 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=21052225383 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   106481   51527  0 Nov16 ?        00:00:03 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=305 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=21052343230 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   106487   51527  0 Nov16 ?        00:00:04 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=306 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=21052347658 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   106498   51527  0 Nov16 ?        00:00:07 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=307 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=21052354264 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   106503   51527  0 Nov16 ?        00:00:11 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=308 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=21052360015 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   106549   51527  0 Nov16 ?        00:00:45 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=310 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=21052548845 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   106577   51527  0 Nov16 ?        00:00:21 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=311 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=21054130255 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   106599   51527  0 Nov16 ?        00:00:17 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=312 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=21054864581 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   106629   51527  0 Nov16 ?        00:00:02 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=314 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=21055593835 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   106654   51527  0 Nov16 ?        00:00:02 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=315 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=21057049752 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   106897   51527  0 Nov16 ?        00:00:06 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=323 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=21108463352 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   107126   51527  0 Nov16 ?        00:00:15 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=334 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=21129013337 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   107893   51527  2 Nov16 ?        00:21:07 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=341 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=21499058038 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
root      108101       2  0 Nov16 ?        00:00:01 [kworker/6:3-cgroup_destroy]
esteban   108439   49289  0 Nov16 ?        00:00:00 /usr/libexec/gvfsd-network --spawner :1.17 /org/gtk/gvfs/exec_spaw/2
esteban   108455   49289  0 Nov16 ?        00:00:00 /usr/libexec/gvfsd-dnssd --spawner :1.17 /org/gtk/gvfs/exec_spaw/4
root      108707       2  0 Nov16 ?        00:00:01 [kworker/17:2-rcu_par_gp]
root      108836       2  0 Nov16 ?        00:00:01 [kworker/13:1-mm_percpu_wq]
esteban   109778    2356  0 Nov16 ?        00:00:00 /usr/bin/gnome-calendar --gapplication-service
root      114088       2  0 Nov16 ?        00:00:01 [kworker/15:0-mm_percpu_wq]
esteban   114259   51527  0 Nov16 ?        00:02:50 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=445 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=26835808301 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   116743   51527  1 Nov16 ?        00:10:21 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=477 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=28953623562 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
root      117686       2  0 Nov16 ?        00:00:01 [kworker/18:0-mm_percpu_wq]
root      117687       2  0 Nov16 ?        00:00:01 [kworker/5:2-mm_percpu_wq]
root      119325       1  0 00:00 ?        00:00:00 /usr/sbin/cupsd -l
lp        119348  119325  0 00:00 ?        00:00:00 /usr/lib/cups/notifier/dbus dbus://
root      119352       1  0 00:00 ?        00:00:00 /usr/sbin/cups-browsed
root      121025       2  0 00:24 ?        00:00:00 [kworker/5:1-events]
root      124373       1  0 01:51 ?        00:01:29 /usr/lib/snapd/snapd
root      124434       2  0 01:51 ?        00:00:00 [kworker/19:2-events]
root      124489       2  0 01:51 ?        00:00:00 [kworker/14:1-rcu_par_gp]
root      130745       2  0 04:46 ?        00:00:01 [kworker/12:0-events]
root      130746       2  0 04:46 ?        00:00:00 [kworker/16:0-rcu_par_gp]
root      139107       2  0 07:38 ?        00:00:00 [kworker/8:3-mm_percpu_wq]
root      143066       2  1 09:07 ?        00:03:15 [kworker/u40:1-events_unbound]
root      145960       2  2 10:11 ?        00:03:29 [kworker/u40:3-events_unbound]
root      146043       2  0 10:13 ?        00:00:00 [kworker/7:0-events]
root      146044       2  0 10:13 ?        00:00:00 [kworker/4:1-rcu_gp]
esteban   146626   51527  0 10:19 ?        00:00:13 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=623 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=69522022309 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   147436   51527  0 10:26 ?        00:00:08 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=631 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=69960088578 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   147516   51527  0 10:26 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=634 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=69963771292 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   151678   51527  0 10:46 ?        00:00:09 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=664 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=71126953780 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
root      153352       2  0 10:56 ?        00:00:00 [kworker/13:2]
root      153906       2  0 11:08 ?        00:00:00 [kworker/3:2-rcu_gp]
root      153907       2  0 11:08 ?        00:00:00 [kworker/11:2-mm_percpu_wq]
esteban   154581   51527  0 11:11 ?        00:00:06 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=709 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=72667215113 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   154781   51527  1 11:12 ?        00:02:06 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=717 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=72689515920 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
root      155137       2  0 11:14 ?        00:00:00 [kworker/10:3-cgroup_destroy]
esteban   156494   51527  0 11:22 ?        00:00:13 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=743 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=73321480959 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   156664   51527  0 11:23 ?        00:00:08 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=747 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=73395686028 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   157582   51527  0 11:27 ?        00:00:07 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=763 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=73598894858 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   157607   51527  0 11:27 ?        00:00:09 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=766 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=73599337057 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   157629   51527  0 11:27 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=767 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=73601103084 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   157698   51527  0 11:27 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=768 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=73602665631 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   157985   51527  0 11:29 ?        00:00:05 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=773 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=73699075628 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   158078   51527  0 11:29 ?        00:00:19 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=775 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=73719270499 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
root      158198       2  0 11:29 ?        00:00:00 [kworker/6:1-cgwb_release]
root      158297       2  0 11:30 ?        00:00:00 [kworker/0:0-events]
root      158368       2  0 11:30 ?        00:00:00 [kworker/16:1-events]
root      158371       2  0 11:30 ?        00:00:00 [kworker/4:2-mm_percpu_wq]
root      158648       2  0 11:31 ?        00:00:00 [kworker/12:2-rcu_par_gp]
root      159245       2  0 11:34 ?        00:00:00 [kworker/15:1-rcu_par_gp]
root      159246       2  0 11:34 ?        00:00:00 [kworker/1:2-events]
root      159247       2  0 11:34 ?        00:00:00 [kworker/8:1-rcu_par_gp]
root      159349       2  0 11:35 ?        00:00:00 [kworker/18:1-rcu_par_gp]
root      159385       2  0 11:35 ?        00:00:00 [kworker/0:2]
root      159390       2  0 11:35 ?        00:00:00 [kworker/11:1]
root      159391       2  0 11:35 ?        00:00:00 [kworker/3:0-events]
esteban   160158   51527  2 11:43 ?        00:01:41 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=795 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=74588685045 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   160358   51527  1 11:46 ?        00:00:50 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=801 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=74716067314 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   160456   51527  3 11:46 ?        00:02:19 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=808 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=74724325395 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
root      161930       2  0 11:56 ?        00:00:00 [kworker/14:0-mm_percpu_wq]
root      161931       2  0 11:56 ?        00:00:00 [kworker/2:2-mm_percpu_wq]
esteban   161944   49325  0 11:56 ?        00:00:04 gjs /usr/share/gnome-shell/extensions/ding@rastersoft.com/ding.js -E -P /usr/share/gnome-shell/extensions/ding@rastersoft.com -M 0 -D 0:0:1920:1080:1:27:0:0:0:0
root      162115       2  0 11:57 ?        00:00:00 [kworker/7:1-events]
esteban   162454   51527  0 11:59 ?        00:00:22 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=869 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=75500725118 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
root      164226       2  2 12:10 ?        00:01:12 [kworker/u40:0-flush-8:0]
esteban   164777   51527  0 12:14 ?        00:00:05 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=916 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=76399045505 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   165241   51527  0 12:17 ?        00:00:06 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=920 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=76628270748 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   165277   51527  2 12:17 ?        00:01:00 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=923 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=76632313822 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   165313   51527  0 12:17 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=924 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=76634949729 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   165362   51527  0 12:18 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=926 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=76636159107 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   165382   51527  0 12:18 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=927 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=76636242963 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   165396   51527  0 12:18 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=928 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=76636353685 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   165415   51527  0 12:18 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=930 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=76637384731 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
esteban   165442   51527  0 12:18 ?        00:00:00 /opt/google/chrome/chrome --type=renderer --enable-crashpad --crashpad-handler-pid=51514 --enable-crash-reporter=10060fff-fc50-44b9-8f95-f2914d02ad86, --display-capture-permissions-policy-allowed --change-stack-guard-on-fork=enable --disable-gpu-compositing --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=931 --time-ticks-at-unix-epoch=-1668628844987834 --launch-time-ticks=76638766025 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,10066391445911963342,4797881731234232401,131072
